date,AED,UZS,JOD,DZD,MDL,SDG,SGD,BSD,VND,LSL,AZN,XPF,CVE,ZAR,NIO,AMD,DKK,GBP,PLN,SEK,CHF,USD,QAR,AOA,SRD,NZD,BOB,BIF,XOF,SCR,RUB,LYD,BHD,EGP,MVR,SLL,ZWL,TTD,ALL,BMD,DJF,GMD,PKR,KYD,IRR,YER,SBD,KRW,FKP,LRD,CLP,XAF,TRY,NOK,CRC,MKD,CAD,MAD,XAG,TND,KMF,CNY,NGN,NPR,BZD,JPY,TWD,MNT,SZL,ERN,TOP,IQD,TZS,JMD,MOP,UYU,NAD,STN,SOS,TMT,VUV,GYD,CUC,SVC,PHP,MXN,PYG,MMK,MUR,KGS,ANG,XDR,MGA,ETB,MWK,AUD,ISK,EUR,GHS,BRL,LAK,GTQ,GNF,INR,KPW,HKD,SYP,BAM,CUP,ARS,GEL,ILS,RSD,PGK,TJS,KWD,LKR,XCD,OMR,HNL,CZK,IDR,BTN,FJD,KHR,UGX,BGN,HUF,DOP,SHP,MYR,KES,UAH,BWP,BDT,AFN,PAB,LBP,ZMW,MRU,GIP,PEN,MZN,RON,VES,CDF,BND,RWF,THB,BYN,SAR,WST,COP,XAU,KZT
2021-08-08,4.31882825,12507.60571274,0.83377787,159.52180087,21.07328837,522.01575098,1.59401434,1.17599136,26896.11602459,17.24297202,1.99798394,119.33174224,110.27,17.24297202,41.45959674,565.5431605,7.43738166,0.84809509,4.5765838,10.19826234,1.07615665,1.17599136,4.28060854,761.00267131,25.10726794,1.67537836,8.14446505,2338.05000345,655.95700001,17.3921307,86.39437723,5.32651391,0.44217275,18.52364405,18.06333851,12070.09203565,,8.00522156,121.44877624,1.17599136,209.09726291,60.1437417,192.11013402,0.96431867,49418.88457277,293.97963086,9.36299685,1346.43988333,0.84809509,201.82312756,926.86863856,655.95700001,10.14916559,10.47367059,731.57026935,61.62189456,1.47726508,10.57075533,0.0491359,3.25466092,491.96775,7.61716261,483.91050984,140.32865446,2.37784393,129.62129325,32.74395141,3355.88634203,17.24297202,17.63987034,2.64862731,1716.10319615,2726.46724317,182.01341082,9.42572342,51.63897919,17.24297202,24.50740762,681.76322496,4.1083207,131.29516642,246.49781297,1.17599136,10.28992436,59.21460635,23.5831192,8184.35551361,1942.28298185,50.7336015,99.69035735,2.10458965,0.82723423,4613.2017658,53.05842393,959.15228434,1.59903267,147.80505516,1.0,7.06456232,6.15959373,11277.68104216,9.14187167,11492.8121795,87.29620806,1058.30424739,9.15118779,1479.23441018,1.95583,28.39354967,114.2159276,3.64541812,3.7919373,117.63556346,4.12626466,13.4663327,0.35382168,235.68846218,3.17801194,0.45216868,28.0088503,25.40315785,16909.37638784,87.29620806,2.43833825,4807.71807161,4176.29966924,1.95583,354.08645537,67.38298368,0.84809509,4.96721461,128.24692623,31.50495963,13.01684227,99.93770702,93.97539104,1.17599136,1772.80696915,22.76472962,42.64540782,0.84809509,4.81451299,74.81774395,4.9127178,4693090.19227664,2323.51642708,1.59401434,1185.7950327,39.32623395,2.95902445,4.40996758,3.02722794,4665.27656261,0.00067098,500.04937075
2021-08-09,4.3114598,12459.71258359,0.83235534,158.85857433,20.93774538,521.15017314,1.59279585,1.17398497,26948.59327248,17.34655817,1.99457437,119.33174224,110.27,17.34655817,41.29466448,564.60674242,7.43728161,0.84779192,4.56438796,10.22003287,1.07958576,1.17398497,4.27330529,759.68066743,25.06441945,1.68245233,8.11588553,2330.38493348,655.95700001,17.19431501,86.45001978,5.30531569,0.44141835,18.4297174,18.0324421,12025.75531371,,7.9734532,121.19625361,1.17398497,208.70133769,60.04150921,192.96505522,0.96266581,49337.05083897,293.48641941,9.4104674,1347.96768617,0.84779192,201.51868825,922.33290142,655.95700001,10.1610237,10.50444887,728.90729098,61.57063677,1.47678274,10.53157948,0.04975861,3.25661959,491.96775,7.60700755,483.13398955,140.51281337,2.36968373,129.52672134,32.68339512,3345.75735305,17.34655817,17.60977455,2.64352201,1713.28969649,2723.02640965,181.64717864,9.41078198,51.35247335,17.34655817,24.49431209,680.13634333,4.10133996,131.06965241,245.56116398,1.17398497,10.27236849,59.14488759,23.57062592,8144.84049678,1936.1116094,49.85348176,99.53085857,2.10143266,0.82660289,4594.05800102,52.88401617,957.03356555,1.60250629,148.0038477,1.0,7.03467728,6.14483052,11245.97712081,9.11029895,11491.00813762,87.41077037,1056.53553014,9.13668153,1476.7106545,1.95583,28.28372023,113.8543083,3.63920025,3.78113567,117.58997725,4.119237,13.40882217,0.35312388,234.51527228,3.17249827,0.45139722,27.90741062,25.37175536,16889.7527162,87.41077037,2.4515119,4804.04013652,4152.03160561,1.95583,353.0239171,67.22205611,0.84779192,4.9641929,127.8226092,31.3685957,12.99955621,99.66876026,93.83732932,1.17398497,1769.7823426,22.6591669,42.54186336,0.84779192,4.82719584,74.77232861,4.91382564,4695792.20342442,2316.74664656,1.59279585,1184.95016844,39.29459681,2.9525026,4.40244364,3.02599672,4694.16971963,0.00067773,501.29396005
2021-08-10,4.30509739,12478.03631131,0.83112704,158.63159251,20.87591897,520.37756127,1.59291732,1.17225252,26841.2186102,17.3733382,1.99163186,119.33174225,110.27,17.3733382,41.22388991,563.77096091,7.43707966,0.84754092,4.57938283,10.21748899,1.08108095,1.17225252,4.26699918,758.45974207,25.09864812,1.67287615,8.09784661,2327.12732684,655.95700003,17.16903946,86.75013501,5.29606827,0.44076695,18.40365782,18.0527347,12025.5881855,,7.96366037,121.10546118,1.17225252,208.38974613,59.95256827,192.54380929,0.96124348,49264.2003795,293.05344894,9.34052798,1353.1261994,0.84754092,201.224677,913.11718034,655.95700003,10.09223116,10.4634935,728.53839732,61.56642014,1.4684579,10.53230495,0.05008092,3.2525207,491.96775002,7.59815129,482.46294118,140.26954833,2.36548299,129.70652171,32.64631146,3335.82454287,17.3733382,17.58378783,2.64196702,1710.80129013,2718.56724231,181.32503482,9.39673124,51.30554994,17.3733382,24.49621335,678.73594991,4.09529978,130.96093884,245.16050172,1.17225252,10.25720957,59.07727117,23.55179364,8124.64270077,1931.84746611,50.25048445,99.39447393,2.09833191,0.82591216,4586.70471995,52.80702305,955.10756958,1.5961123,148.04147908,1.0,7.06074328,6.08399742,11235.55299315,9.09443356,11472.71981851,87.25943908,1054.98010945,9.12304004,1474.53147458,1.95583,28.23477305,113.73805797,3.63383039,3.78219577,117.61670806,4.11315808,13.37090119,0.35278294,234.1175358,3.16785359,0.45073109,27.85401633,25.38516876,16876.34362305,87.25943908,2.44664623,4789.95353661,4144.58023444,1.95583,353.84090424,67.05842836,0.84754092,4.96764181,127.89226323,31.40450555,13.06682202,99.5125104,93.69900676,1.17225252,1767.17067719,22.61747825,42.4545957,0.84754092,4.7833238,74.66284327,4.91492622,4695596.88189544,2312.22924982,1.59291732,1182.78698937,39.13419786,2.95194144,4.39594696,3.00502502,4651.29755832,0.00067638,498.88024019
2021-08-11,4.31180833,12531.17456611,0.83242263,159.05997352,20.89266827,521.1605586,1.59318419,1.17407987,26884.23007696,17.20885393,1.99473677,119.33174224,110.27,17.20885393,41.27880737,564.64249351,7.43734927,0.84659438,4.58033439,10.19708851,1.08209195,1.17407987,4.27365073,759.70052645,25.06870098,1.66881881,8.10727123,2329.58638034,655.957,17.28005664,86.15235071,5.30632865,0.44145403,18.4326179,18.09674531,12041.20557691,,7.96975622,121.25104358,1.17407987,208.73581391,60.04595044,192.98485048,0.96273283,49338.49166992,293.29801944,9.41144228,1359.73174801,0.84659438,201.51138165,905.69517254,655.957,10.13679844,10.40143157,729.41179752,61.66800499,1.4682442,10.55996244,0.05012858,3.25777762,491.96775,7.60430939,483.23317741,140.09673759,2.36836841,129.61818929,32.6559326,3346.49974464,17.20885393,17.61119807,2.64275608,1713.28563838,2723.1097906,181.50771796,9.40840487,51.16577883,17.20885393,24.51632588,679.47933161,4.10169837,131.06224042,245.55715023,1.17407987,10.27319887,59.12560672,23.41111613,8132.32807734,1933.7044524,50.07415656,99.56214712,2.1013087,0.82650711,4595.81435301,52.86177848,956.18539615,1.59384449,148.00110287,1.0,7.05479273,6.12809167,11261.14960829,9.10456595,11502.39923836,87.15193629,1056.58525576,9.13437366,1476.83002707,1.95583,28.27343562,113.84714429,3.6366722,3.79289855,117.58158607,4.11956867,13.40219646,0.35312458,233.71985393,3.17274068,0.45143371,27.89056801,25.39245066,16883.51537374,87.15193629,2.44388212,4793.28599819,4133.19720228,1.95583,353.70477117,67.14784633,0.84659438,4.97321136,128.01899134,31.42547045,13.07583426,99.64866033,93.92535659,1.17407987,1769.92540615,22.62890239,42.51498947,0.84659438,4.80898904,74.70645244,4.91488605,4888976.57147515,2318.36927716,1.59318419,1182.59655845,38.94155851,2.95027929,4.40279952,3.01493842,4629.19346354,0.00067094,499.31030597
2021-08-15,4.33072461,12603.89215546,0.83607454,159.50241032,20.98520569,523.45807439,1.59929359,1.17923066,26963.02465769,17.38652518,2.00348666,119.33174224,110.26999999,17.38652518,41.41163869,567.34810718,7.43635071,0.85107943,4.56537331,10.19835856,1.08016029,1.17923066,4.29239961,762.68285906,25.23460789,1.67840341,8.1334318,2339.33144723,655.95699997,17.28651649,86.39285299,5.32978996,0.44339073,18.51463796,18.06045253,12093.62144077,,8.00292453,121.83653931,1.17923066,209.63413127,60.30946258,193.73301366,0.96695265,49556.29713104,294.72147425,9.45268391,1372.81394542,0.85107943,202.39817901,914.97770374,655.95699997,10.04710326,10.39072751,732.79820961,61.84524219,1.47887513,10.56522747,0.04970126,3.27086381,491.96774998,7.63901482,485.27652749,140.61773933,2.37640124,128.97369116,32.84984291,3366.23066801,17.38652518,17.68845995,2.65131849,1720.81720479,2734.17053732,182.31453325,9.45332267,51.25708691,17.38652518,24.57873557,681.28593408,4.11940657,131.79593969,246.3206653,1.17923066,10.3182683,59.55453173,23.46759713,8149.73634061,1940.96200424,49.9559913,99.98915629,2.11072708,0.82829143,4590.93864266,53.07966179,958.90657656,1.60624775,148.00062989,1.0,7.07168692,6.18999647,11302.46929521,9.13346055,11503.4908294,87.47604313,1061.24384718,9.17798317,1483.30901028,1.95583,28.32767621,114.26889611,3.66719559,3.79233181,117.5189068,4.13757177,13.40801651,0.35472333,234.62976581,3.18683802,0.45341419,27.98695091,25.41483779,16965.4531163,87.47604313,2.46151897,4811.36095951,4155.91836699,1.95583,352.47452261,67.26339701,0.85107943,4.99986255,128.4282465,31.45654131,13.12329421,99.99438777,94.28913707,1.17923066,1777.69022457,22.68114305,42.62550809,0.85107943,4.8087088,75.09264405,4.91151885,4906479.58316601,2332.89232288,1.59929359,1184.6900973,39.37107373,2.93840633,4.42211499,3.02645139,4531.11879675,0.00066325,500.83985411
2021-08-16,4.32180695,12507.37058954,0.83435293,159.17713967,20.94662534,522.39517574,1.597785,1.17680244,26899.65538392,17.51283874,1.99936574,119.33174224,110.26999999,17.51283874,41.30327542,566.25070683,7.43624213,0.8517608,4.55923031,10.19750305,1.07487724,1.17680244,4.28356087,761.36398674,25.2144229,1.68999325,8.11052928,2331.09282394,655.95699996,17.23821663,86.33899129,5.31995259,0.44247772,18.46741694,18.12369426,12065.14813893,,7.98765665,121.5138375,1.17680244,209.19626222,60.18408757,193.63936927,0.96497762,49455.45039603,294.17582827,9.4335412,1386.08869756,0.8517608,202.00109513,925.8646409,655.95699996,9.95439695,10.41042165,731.04644645,61.64111155,1.48260627,10.55583901,0.04930369,3.26866442,491.96774997,7.62491617,484.30893411,140.37599323,2.370198,128.63921579,32.80168389,3360.59943766,17.51283874,17.65203655,2.65043669,1717.39664764,2729.10841504,181.86885395,9.43657356,51.00697103,17.51283874,24.51668193,679.56851076,4.11145976,131.55857218,245.61628133,1.17680244,10.29702132,59.55672426,23.45774288,8137.40162725,1935.22548673,49.91878462,99.7202769,2.10646359,0.82728606,4589.43950801,52.98583729,955.96420493,1.61018064,148.40990544,1.0,7.07804436,6.19119359,11289.78177356,9.10862684,11469.22022958,87.32565675,1059.08433004,9.1617219,1480.25463714,1.95583,28.25623186,114.17997783,3.65388154,3.79806122,117.30512954,4.1292046,13.39189512,0.35375102,234.76734415,3.1802411,0.45248054,27.91533766,25.42529404,16917.9507353,87.32565675,2.45481249,4790.88679477,4168.61534034,1.95583,351.77260535,67.10127056,0.8517608,4.98808979,128.73570293,31.48253873,13.09856473,99.72340707,94.06165055,1.17680244,1774.0296729,22.36078723,42.49848312,0.8517608,4.80532697,74.94158647,4.91710194,4798786.46219944,2327.42828085,1.597785,1183.11419309,39.36631213,2.92171672,4.41300914,3.02576188,4525.35873209,0.00065871,500.36668222
2021-08-18,4.28664044,12459.46692839,0.8275638,158.08410528,20.55314908,518.15953362,1.59255758,1.1672268,26560.174851,17.55562607,1.983104,119.33174224,110.26999999,17.55562607,40.96064664,561.72816778,7.43667164,0.85092622,4.56636049,10.22069668,1.07409058,1.1672268,4.24870557,754.80038556,24.99811309,1.70394468,8.04509428,2312.84759228,655.95699996,17.09555865,86.34030317,5.27919903,0.43887728,18.3269581,17.95520736,12069.05756711,,7.92279813,120.49243968,1.1672268,207.49394708,59.69404057,191.76895673,0.95712466,49053.29841826,291.80355209,9.35791614,1371.90277961,0.85092622,200.34659326,919.47673187,655.95699996,9.89283046,10.43392513,724.67844848,61.29099709,1.4818107,10.51938963,0.05030861,3.25970798,491.96774997,7.57840893,480.78713187,139.57926843,2.35063255,128.60158106,32.5978756,3334.2827374,17.55562607,17.50840206,2.64681332,1703.23386025,2706.88924701,180.35346486,9.36624984,50.44662942,17.55562607,24.38504935,674.45270674,4.07793579,131.35942977,243.58125569,1.1672268,10.21323454,58.95967765,23.45606587,8071.20817736,1919.89115163,49.92664531,98.74770859,2.08929368,0.82389139,4556.73470441,52.58502831,947.99629836,1.62045983,148.39941687,1.0,7.0447875,6.28046555,11183.76864887,9.03200038,11394.03494144,86.83002702,1050.48634606,9.09344644,1468.20981659,1.95583,28.01169732,113.5378641,3.64728317,3.77787837,117.57353281,4.09576167,13.30040644,0.35123785,232.86878323,3.15442639,0.44879871,27.69292558,25.4587616,16819.68450295,86.83002702,2.45917689,4759.3832645,4117.97372575,1.95583,350.69857376,66.5093457,0.85092622,4.94898627,127.80390119,31.08206023,12.99615786,98.93538672,93.29576503,1.1672268,1759.59440716,22.14454677,42.15161614,0.85092622,4.78272624,74.28218756,4.92375464,4680347.74531121,2310.87232947,1.59255758,1173.60431963,38.97103338,2.92622339,4.37710052,3.02462629,4494.85489177,0.00065587,497.40841772
2021-08-20,4.29630315,12443.41780306,0.82942925,158.42598199,20.62297156,519.33779603,1.59450636,1.1698579,26709.34405232,17.83888492,1.98851478,119.33174224,110.27,17.83888492,41.09015193,570.42613901,7.43556426,0.85864471,4.58236919,10.3023357,1.07291708,1.1698579,4.25828277,746.07384914,25.01872622,1.71059398,8.08790382,2322.37597678,655.95699998,17.13355568,86.62443743,5.31082064,0.43986657,18.36506129,18.07912677,12033.3963032,,7.94339096,121.87881861,1.1698579,208.21831869,59.77246504,191.96145588,0.95928945,49163.56463687,293.3532742,9.42141583,1374.6665848,0.85864471,200.58453489,920.09712697,655.95699998,9.93695027,10.53301027,725.97536151,61.72039899,1.49929366,10.52629014,0.0507969,3.25123782,491.96774999,7.60573578,481.62702487,139.72713591,2.35793262,128.43219355,32.72487134,3335.62233281,17.83888492,17.54786856,2.66808228,1707.21046298,2713.11570695,180.09206863,9.38749274,50.48766433,17.83888492,24.44588341,675.33753969,4.09283902,131.72397655,244.91248537,1.1698579,10.23625666,58.89086393,23.82451814,8118.4826223,1926.1218504,49.56624732,99.02147015,2.0914801,0.82597,4584.2103777,52.80602531,950.09228965,1.64068257,149.58878305,1.0,7.04811921,6.29439143,11216.18253855,9.0598476,11439.66397013,86.92201301,1052.84179582,9.11407062,1471.51937635,1.95583,28.08795404,113.7450453,3.65848549,3.78875695,117.79734243,4.12198501,13.26941405,0.3523473,233.42571078,3.16156539,0.44981036,27.78606608,25.56425804,16856.42237949,86.92201301,2.47336975,4775.60819507,4136.63652103,1.95583,350.24439337,66.75332868,0.85864471,4.95781213,128.20268415,31.18763941,13.25586753,99.56280669,93.50720812,1.1698579,1763.56079041,22.19804148,42.18183582,0.85864471,4.78454723,74.36262783,4.93486502,4875618.02370695,2322.14679674,1.59450636,1179.96163238,39.00228092,2.93489466,4.38696714,3.04065358,4529.11145653,0.00065683,500.7646014
2021-08-21,4.29690464,12443.18372667,0.82954537,159.31276535,20.6238836,519.40192588,1.59448106,1.17002168,26752.47365555,17.88393587,1.98888092,119.33174224,110.27,17.88393587,41.08453871,572.67036067,7.43606546,0.85875435,4.5827926,10.30372951,1.07329276,1.17002168,4.25887893,744.84497286,24.98681488,1.7114034,8.07905728,2315.74765087,655.957,17.12084143,86.63699956,5.30281729,0.43992815,18.34821035,18.32732056,12042.14296952,,7.93022015,121.91452322,1.17002168,208.26344345,59.78873938,191.931746,0.95942684,49170.53404121,292.81429535,9.42044897,1375.11580838,0.85875435,200.59341316,920.46324549,655.957,9.94043993,10.53076142,726.8327975,61.5457826,1.50011476,10.47658524,0.05081908,3.27430833,491.96775,7.60692946,481.69327913,139.78899997,2.35782257,128.4509766,32.77232849,3335.14855337,17.88393587,17.55032527,2.66883233,1707.56124585,2711.5249762,179.31040317,9.38909036,50.61056773,17.88393587,24.57144736,685.65896159,4.09502906,131.69876111,244.97927702,1.17002168,10.23768974,58.91495132,23.82534333,8136.76880017,1925.11588936,50.01788653,99.03533321,2.09141465,0.82615038,4483.04843131,52.8304418,952.91173086,1.64028006,149.69900217,1.0,6.99875201,6.29301449,11245.56186855,9.05178014,11472.59086421,86.96049765,1053.01942462,9.1156217,1471.72538974,1.95583,29.23713442,113.78524536,3.66422947,3.78800274,117.44709133,4.13521004,13.27127177,0.35310949,233.19068388,3.15909169,0.44987334,27.80455554,25.57154884,16912.28132178,86.96049765,2.47976227,4760.85297932,4131.44860841,1.95583,350.34366348,66.85464973,0.85875435,4.9594777,128.29213199,31.3156097,13.25194999,99.28153382,93.52029918,1.17002168,1763.80768974,22.20115375,42.48299059,0.85875435,4.80877125,74.36696861,4.9328289,4814092.57056688,2324.618178,1.59448106,1159.33019097,39.05113409,2.93678397,4.38758132,3.04137083,4530.36195051,0.00065675,500.04070422
2021-08-26,4.31722645,12518.50377,0.83346863,159.75561387,20.76662865,518.72235137,1.59036442,1.17555519,26888.87606089,17.53512387,1.99742005,119.33174224,110.27,17.53512387,41.34756251,578.27325174,7.43652115,0.85844516,4.57556873,10.23339046,1.07832711,1.17555519,4.2790209,756.02304204,25.20666777,1.69440715,8.11148567,2332.91242009,655.957,16.97444408,87.30916434,5.32866748,0.44200875,18.44861135,18.08843498,12141.25717015,,7.97916097,121.88225546,1.17555519,209.08948479,60.12254989,195.68286211,0.96395363,49401.97383954,294.63705084,9.47816753,1374.2327348,0.85844516,201.9331662,924.98113107,655.957,9.86729972,10.39615044,731.35401985,61.54828884,1.49138355,10.55111271,0.04974816,3.26775034,491.96775,7.62384712,483.75823978,140.12750254,2.36857518,129.27876222,32.86057276,3353.39203361,17.53512387,17.63332789,2.6582984,1715.5968713,2725.13016389,179.15842316,9.42942664,50.35782139,17.53512387,24.50910186,682.74394836,4.11981496,131.75049991,245.9027674,1.17555519,10.28610794,58.80081534,23.9297502,8150.60845528,1934.3105934,50.73906126,99.57081414,2.1030035,0.82789232,4592.84411132,53.62292506,957.42129606,1.62483345,148.82460619,1.0,7.08253025,6.17724286,11286.61081537,9.09380197,11537.18291303,87.17107468,1057.94227043,9.15478314,1478.68577726,1.95583,28.53479611,114.49950742,3.6722887,3.79579339,117.57878146,4.12624365,13.39849923,0.35407586,234.95061745,3.17616215,0.45200097,28.01923429,25.53298317,16964.27664574,87.17107468,2.47347835,4795.41618407,4161.75378291,1.95583,348.91635985,67.07208276,0.85844516,4.92952787,129.27498311,31.55355102,13.19671802,99.99052318,93.96153122,1.17555519,1772.14945316,22.3060994,42.62066728,0.85844516,4.78204136,74.79569326,4.93424482,4884639.76581325,2327.9939011,1.59036442,1179.89146503,38.40001514,2.96084293,4.40833197,3.0276182,4547.07346647,0.00065425,502.4693217
2021-08-27,4.33251128,12553.18217288,0.83641947,159.81458237,20.83841359,520.58655093,1.58783533,1.17971716,26883.73768584,17.37534438,2.00550815,119.33174225,110.27,17.37534438,41.44556033,582.42372389,7.43652429,0.85679634,4.57722829,10.19815036,1.07535461,1.17971716,4.29417047,749.18823434,25.21926445,1.68263903,8.13676281,2343.02861513,655.95700001,17.27799862,86.23883809,5.34395771,0.44357365,18.52074427,18.20783598,12159.92299149,,8.01183842,121.7084623,1.17971716,209.98919407,60.32340954,196.68219833,0.96737394,49578.00920395,295.86111731,9.5137909,1371.2232604,0.85679634,202.62404699,923.82807366,655.95700001,9.84993706,10.26141587,732.67392071,61.75999661,1.48919894,10.56697543,0.04911394,3.27251428,491.96775001,7.63494884,485.45252651,139.38078744,2.37676699,129.57353029,32.89876036,3362.67124121,17.37534438,17.69575743,2.67146515,1721.73741703,2735.51488399,180.44773908,9.46278082,50.26657495,17.37534438,24.57353801,682.11099522,4.13314847,131.6798423,246.75033766,1.17971716,10.32252517,58.8737396,23.83615312,8176.06944132,1941.35095067,50.34608603,99.92193474,2.10875565,0.83072037,4628.02458686,53.84859277,958.08423608,1.61315713,149.43386961,1.0,7.10165578,6.14036672,11310.09157228,9.12749353,11567.50346086,86.70655517,1061.74436101,9.18716584,1483.92095857,1.95583,28.31201237,115.00317701,3.69095713,3.79934509,117.59442052,4.15613431,13.36473051,0.35497278,236.53262315,3.18821008,0.45360125,28.09097224,25.51082374,16891.18238777,86.70655517,2.48204861,4812.84917605,4178.51460181,1.95583,349.23729531,67.23854138,0.85679634,4.94301246,129.57158722,31.79058226,13.18107508,100.60874684,94.29560459,1.17971716,1778.42362165,18.84478511,42.67180137,0.85679634,4.80996075,75.03069985,4.93628235,4901717.9831875,2342.55561613,1.58783533,1190.65744514,38.38798822,2.96702909,4.42393936,3.0428517,4519.23699478,0.00064923,504.09229207
2021-08-29,4.33595235,12555.9961497,0.83708379,159.99433721,20.87071089,520.98386786,1.58961907,1.18065414,26934.39887705,17.38736964,2.00590565,119.33174225,110.27,17.38736964,41.47832903,581.34131951,7.43648916,0.85714197,4.57587945,10.19557147,1.07512139,1.18065414,4.29758109,761.31979161,25.26288982,1.68582956,8.14273371,2344.08422561,655.95700001,17.22443213,86.66551145,5.34698077,0.44392596,18.52151175,18.15469865,12194.64221518,,8.01825151,122.17622728,1.18065414,209.90866696,60.37184649,196.60261833,0.96813101,49616.08060619,296.0567059,9.52138024,1373.93260884,0.85714197,202.82414492,924.53166571,655.95700001,9.8715311,10.28290278,733.69983834,61.80717286,1.4903686,10.57146026,0.04903497,3.27707962,491.96775001,7.63532334,485.85535328,139.48911056,2.37877061,129.59578138,32.86238049,3368.3159386,17.38736964,17.70981217,2.66025863,1722.86267576,2738.68191154,180.39637354,9.47212415,50.36212283,17.38736964,24.55415875,682.62411307,4.13654385,132.09386979,246.52310717,1.18065414,10.33072377,58.93100734,23.84439983,8185.08128314,1942.39397149,50.32051706,100.00284111,2.11307749,0.82964998,4628.20110026,53.79763051,961.56579057,1.61586263,149.40764844,1.0,7.10844865,6.15180656,11298.70956631,9.13448922,11565.78365846,86.77394125,1062.50006123,9.19623704,1485.09955352,1.95583,28.3948882,114.94395192,3.67859137,3.80121901,117.59489272,4.14262691,13.4719285,0.35533732,236.72561571,3.19056657,0.45396152,28.11366268,25.50379124,16965.17665154,86.77394125,2.48390789,4817.48150044,4154.07091163,1.95583,349.35557712,67.19407112,0.85714197,4.92624448,129.3235167,31.83324922,13.24714136,100.64188992,94.37072331,1.18065414,1779.8361235,18.79167345,42.72171355,0.85714197,4.81530041,75.23279701,4.93842616,4899099.96971678,2331.10152275,1.58961907,1189.50678803,38.39011604,2.97351037,4.42745304,3.02364224,4522.65402693,0.00065035,504.45321187
2021-08-30,4.33880434,12597.20779308,0.83763438,159.83135542,20.87084969,520.00929356,1.58876885,1.18143073,26980.65332871,17.3387202,2.00722657,119.33174224,110.26999999,17.3387202,41.45356865,581.45942866,7.43628528,0.85773455,4.56065384,10.18430307,1.08177475,1.18143073,4.30040784,761.47822076,25.32971963,1.68057628,8.14382731,2341.55668286,655.95699997,17.20119759,86.74736713,5.34000857,0.44421795,18.54950311,18.21057926,12198.44935128,,8.02168241,122.01537567,1.18143073,210.0494887,60.4110121,195.56384938,0.96877628,49650.86458595,296.25668901,9.52763962,1374.70624236,0.85773455,202.95661647,924.69141955,655.95699997,9.90394383,10.23825686,734.12561022,61.63484817,1.48992107,10.58110533,0.04914214,3.27078441,491.96774998,7.64168677,486.17704826,139.18138897,2.37948338,129.78361123,32.78552264,3361.0826477,17.3387202,17.72146089,2.66083812,1724.11811338,2739.83499485,180.52377682,9.47429443,50.31853717,17.3387202,24.53369898,681.94878616,4.1391577,132.21590331,246.59821065,1.18143073,10.33751885,58.83715602,23.77738685,8193.29186915,1943.74392935,50.44836537,100.06683966,2.11449498,0.83027983,4631.44718344,53.87410822,958.85520988,1.61861148,149.80481821,1.0,7.1288608,6.12514898,11275.76541122,9.13546645,11567.02082801,86.58251258,1063.30653188,9.19834411,1486.07638509,1.95583,28.40307619,115.33425211,3.67550226,3.80035164,117.63222987,4.14535181,13.47277586,0.35539501,235.86973612,3.19269977,0.45426011,28.1100787,25.57710128,16933.6075565,86.58251258,2.47975438,4811.23234117,4175.73727868,1.95583,348.1814039,67.28776286,0.85773455,4.91139109,129.78565108,31.72120275,13.255491,100.68167272,94.43286582,1.18143073,1781.0068195,18.73017719,42.68872189,0.85773455,4.82296437,75.28408455,4.93586488,4912691.00998657,2335.62541237,1.58876885,1189.12137495,38.21709018,2.9617665,4.43036522,3.02724588,4508.78195727,0.00065143,504.08541793
2021-09-01,4.34775179,12623.06026377,0.83936175,160.81089021,20.90931154,521.0325377,1.59279533,1.18386706,26986.91504815,17.05984842,2.01136988,119.33174225,110.27,17.05984842,41.54142174,582.75395654,7.43618506,0.85945799,4.51296471,10.20396119,1.08378832,1.18386706,4.30927611,763.05642862,25.35274123,1.67613311,8.16119778,2347.57706841,655.95700003,17.32357124,86.46346321,5.34990843,0.44513402,18.59221378,18.22435536,12236.15126564,,8.03635398,122.1107779,1.18386706,210.4614529,60.53567164,197.6976183,0.97076622,49751.62689575,296.88612145,9.48223629,1375.22588888,0.85945799,203.37510343,913.14731456,655.95700003,9.83059288,10.30243865,735.68245585,61.59851084,1.4953517,10.57416372,0.04908445,3.2702029,491.96775002,7.65139043,487.29733467,139.01696484,2.38418545,130.19963539,32.81428334,3370.17952088,17.05984842,17.75800596,2.65570284,1727.59133755,2745.9909919,179.60262524,9.4818515,50.15494548,17.05984842,24.54485634,683.50327394,4.14761219,131.81481047,246.98425058,1.18386706,10.35883681,59.13259222,23.69297347,8200.11394712,1947.40486771,50.10275688,100.27419449,2.11907455,0.83103802,4640.53897931,53.99850678,961.72424489,1.6082732,149.99756343,1.0,7.15639898,6.13726194,11302.60956528,9.15319608,11585.93038879,86.48022696,1065.45574909,9.20568107,1489.14096134,1.95583,28.5146458,115.67843335,3.68426484,3.79711734,117.56317043,4.1539024,13.45128295,0.35587721,235.71890813,3.19923436,0.45519689,28.19847808,25.35586307,16907.72928903,86.48022696,2.47184257,4824.67136916,4178.70384336,1.95583,347.9314046,67.38563079,0.85945799,4.92239976,130.02259945,31.99603521,13.28136009,100.85789724,94.62783106,1.18386706,1784.67959922,18.9637832,42.75612989,0.85945799,4.83870948,75.47323888,4.93532534,4923122.48354925,2339.59057976,1.59279533,1193.21477061,38.41808821,2.97192649,4.43950149,3.02467891,4451.81071199,0.0006531,504.61482959
