Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BOV,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHE,CHF,CHW,CLF,CLP,CNY,COP,COU,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,INR,IQD,IRR,ISK,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MXV,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,USN,UYI,UYU,UYW,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XBA,XBB,XBC,XBD,XCD,XDR,XOF,XPD,XPF,XPT,XSU,XTS,XUA,XXX,YER,ZAR,ZMW,ZWL
2020-04-06,3.96890117,82.11989909,125.71949855,541.70178852,1.93413607,579.91613061,70.22592894,1.7730574,1.93446783,1.83353056,1.95583,2.16141657,91.67511367,1.95583,0.40634631,2052.30555127,1.08070828,1.5471681,7.44266795,,5.65435859,1.08070828,82.11560915,12.95726312,2.77964619,2.17609805,1.52704486,1847.77978384,,1.05574538,,0.03357887,922.10531896,7.66522315,4299.65398172,,621.45464317,1.08070828,28.63876952,110.26999999,27.54948089,192.13662116,7.46722739,58.56501393,137.33601117,17.01843284,16.21062426,35.71538466,1,2.48422138,0.87889624,0.87889624,3.4324765,6.23485188,0.87889624,55.07357364,10299.81309018,8.32417377,225.7287382,8.37795078,26.7499195,7.62477379,103.16303793,363.78575882,17771.07678241,3.87652475,82.11560915,1287.84540102,45407.88153916,155.49911339,144.69282316,0.76622217,117.91256456,114.64317105,91.72004728,4391.14297689,491.96775005,972.66875657,1323.84398313,0.33717551,0.88618096,474.50809331,9660.60617991,1629.16773808,208.68914425,214.07144884,20.18833975,1.53334622,11.13080424,19.65131522,4050.15650787,61.5548216,1535.46731305,3006.39488144,8.6292893,40.44346302,42.94950481,16.6404145,795.40244044,26.60090936,4.09038165,4.71586255,72.23940667,20.18833975,420.14390778,36.71296423,11.27505718,132.00084174,1.81655608,0.41553234,1.08070828,3.69037159,3.70103285,54.80359262,180.58923025,4.56251464,7060.13517295,3.93377815,4.82896517,117.57601921,82.33063075,1010.8907608,4.05265606,8.8654939,15.86448942,59.75163833,10.94447511,1.5471681,0.87889624,10484.38357846,623.6947214,8.05914284,,24.59119925,9.45619748,555.98847824,20.18833975,35.43959104,10.47735628,3.79328719,3.1406119,2.55057977,7.3134156,7.29391565,32.67404437,2500.17609658,29.41791055,4067.73741043,1.08070828,,,47.83754933,,10369.53817537,93490.81395777,25259.90636902,135.37715021,3.03564001,655.95700006,0.07325973,0.00065579,,,,,2.92055313,0.79637797,655.95700006,0.00050812,119.33174223,0.00147172,,,,,270.44307895,20.18833975,20.4553824,
2020-07-25,4.27957099,89.844801,123.97739064,565.50904997,2.08297698,648.79365812,83.71524267,1.64028225,2.08589028,1.98100625,1.95583,2.33060367,98.82240983,1.95583,0.43815349,2230.90223399,1.16530184,1.61103936,8.04630732,,6.09895712,1.16530184,87.12707352,13.45197988,2.7850715,2.34841942,1.56316494,2274.12156911,,1.07276279,,0.0326943,902.10456561,8.17533747,4304.61515719,,681.15645496,1.16530184,30.88049862,110.27000001,26.23816087,207.42354007,7.43971048,68.135769,149.73339529,18.61273587,17.47952752,41.07667807,1,2.48333787,0.91081828,0.91081828,3.57200022,6.70318646,0.91081828,60.36263072,11204.62927707,8.96053098,244.31023815,9.03309033,28.75962822,7.51895065,128.894505,345.7751736,17032.1362497,3.97612439,87.12707352,1386.91637961,48972.08686597,158.11740757,167.94327555,0.826199,123.68294874,125.73501615,89.14443777,4759.56796617,491.96774981,1048.7716516,1400.6574779,0.35798042,0.95555205,482.50242812,10578.91064104,1756.69251621,216.39452489,230.89163855,19.40813346,1.61236552,10.95806402,19.36265865,4449.59948849,61.69500475,1596.09240176,3317.96562067,9.30408305,43.99047352,47.19492508,18.25458574,866.23867932,25.9580974,4.03121412,4.96714233,82.08524811,19.40813346,451.52344308,40.31922927,10.66893392,140.05677069,1.75490728,0.44805856,1.16530184,4.11930799,3.9886632,57.48955938,194.99930914,4.40343579,8145.08387074,4.24169868,4.83108735,117.60037708,83.55332537,1097.25261335,4.36988188,9.64651162,21.53858893,64.22269708,10.29226151,1.61103936,0.91081828,11314.34551396,677.07212671,8.65236642,,24.52986843,10.19639105,597.79523942,19.40813346,36.85299397,12.00910645,4.07855643,3.23137757,2.72263953,7.97727049,7.90905206,34.37763704,2707.53205078,32.59940055,4307.92083191,1.16530184,,,49.61933452,,11903.55823483,281341.75347001,27058.39533621,131.79364803,3.09840201,655.95699974,0.05113443,0.00061279,,,,,3.14636766,0.83436686,655.95699974,0.00052375,119.33174221,0.00126572,,,,,289.44338735,19.40813346,21.18430293,
2021-08-26,4.31722645,93.96153122,121.88225546,578.27325174,2.1030035,756.02304204,114.49950742,1.62483345,2.1042438,1.99742005,1.95583,2.35111039,99.99052318,1.95583,0.44200875,2332.91242009,1.17555519,1.59036442,8.11148567,,6.17724286,1.17555519,87.17107468,13.19671802,2.96084293,2.36857518,1.49138355,2327.9939011,,1.07832711,,0.03352311,924.98113107,7.62384712,4547.07346647,,731.35401985,1.17555519,28.53479611,110.27,25.53298317,209.08948479,7.43652115,67.07208276,159.75561387,18.44861135,17.63332789,53.62292506,1,2.47347835,0.85844516,0.85844516,3.6722887,7.08253025,0.85844516,60.12254989,11537.18291303,9.09380197,245.9027674,9.15478314,28.01923429,7.48652489,116.09436516,348.91635985,16964.27664574,3.79579339,87.17107468,1715.5968713,49401.97383954,148.82460619,179.15842316,0.83346863,129.27876222,129.27498311,99.57081414,4795.41618407,491.96775,1057.94227043,1374.2327348,0.35407586,0.96395363,502.4693217,11286.61081537,1772.14945316,234.95061745,201.9331662,17.53512387,5.32866748,10.55111271,20.76662865,4592.84411132,61.54828884,1934.3105934,3353.39203361,9.42942664,42.62066728,50.73906126,18.08843498,957.42129606,23.9297502,3.56988947,4.92952787,74.79569326,17.53512387,483.75823978,41.34756251,10.39615044,140.12750254,1.69440715,0.45200097,1.17555519,4.78204136,4.12624365,58.80081534,195.68286211,4.57556873,8150.60845528,4.2790209,4.93424482,117.57878146,87.30916434,1179.89146503,4.40833197,9.47816753,16.97444408,518.72235137,10.23339046,1.59036442,0.85844516,12141.25717015,682.74394836,25.20666777,,24.50910186,10.28610794,1478.68577726,17.53512387,38.40001514,13.39849923,4.11981496,3.26775034,2.6582984,9.86729972,7.97916097,32.86057276,2725.13016389,31.55355102,4161.75378291,1.17555519,,,50.35782139,,12518.50377,4884639.76581325,26888.87606089,131.75049991,3.0276182,655.957,0.04974816,0.00065425,,,,,3.17616215,0.82789232,655.957,0.00049153,119.33174224,0.00119236,,,,,294.63705084,17.53512387,22.3060994,
2021-10-13,4.25821454,92.67708705,121.56643364,553.96368263,2.07546401,698.74197109,114.83135604,1.5697327,2.07548102,1.96994866,1.95583,2.3189732,99.07569452,1.95583,0.43596696,2301.54232328,1.1594866,1.56467017,7.99724356,,6.39373555,1.1594866,87.27412618,13.05152811,2.87420187,2.33217499,1.44063482,2292.30275769,,1.07064254,,0.03425439,945.15768548,7.46685401,4336.1164063,,724.99064371,1.1594866,27.85810018,110.26999999,25.38534761,206.12219757,7.44190482,65.11309035,159.48473767,18.22061263,17.39229903,53.82802362,1,2.42802626,0.8482274,0.8482274,3.62921636,7.03141649,0.8482274,60.12414467,11254.44539597,8.95461148,241.48106042,9.01989611,27.82928187,7.51934075,116.97075602,360.02733963,16428.50443651,3.74298344,87.27412618,1692.76964526,48727.86395155,149.4020592,171.7567365,0.822076,131.63953484,128.12114711,98.32410559,4714.3243431,491.96774998,1043.45756876,1376.27120936,0.34994238,0.95077989,493.7510269,11663.68425305,1747.92605211,232.32823837,197.50011294,17.15561967,5.27318878,10.51809754,20.07367551,4584.15312095,61.89803607,2215.99200962,3304.59935761,9.290493,41.84555507,49.70618162,17.85738627,945.64832096,23.84881871,3.57771785,4.81706241,74.02412757,17.15561967,476.94981461,40.68661242,9.84331138,140.29315784,1.66110498,0.4458226,1.1594866,4.6078426,4.06845465,58.69650658,198.41702734,4.5742072,7991.05453677,4.22053123,4.94965274,117.54580754,83.53891447,1175.39589157,4.34807476,9.33946297,16.83421452,509.10210045,10.07335053,1.56467017,0.8482274,12327.8134411,667.99293054,24.8171867,,24.47521069,10.14550777,1458.47371301,17.15561967,38.49925415,13.0924567,4.06249424,3.28490865,2.6073044,10.6163117,7.85973068,32.57725001,2666.65573017,30.59122501,4152.28124911,1.1594866,,,50.20311095,,12404.74725015,4.84231931,26296.42764867,129.92828067,2.97884838,655.95699997,0.05048209,0.00064772,,,,,3.1334242,0.82156599,655.95699997,0.00054719,119.33174224,0.00113088,,,,,290.11526965,17.15561967,19.5053082,
2021-12-08,4.16291083,110.37272256,121.03885094,558.32375561,2.02850539,650.52389215,114.90651393,1.58078092,2.02902937,1.92596253,1.95583,2.26707193,97.23162449,1.95583,0.42620952,2250.64662871,1.13353596,1.5446603,7.8207966,,6.27270461,1.13353596,85.51209406,13.27414775,2.87882107,2.28451588,1.435268,2258.88324307,,1.04333306,,0.03448508,950.23161363,7.1918082,4430.27465951,,717.36024197,1.13353596,27.38525366,110.27,25.45863964,201.55472773,7.43615275,64.05363237,157.69633832,17.81797291,17.00303945,54.41848433,1,2.41625664,0.85794292,0.85794292,3.51960815,6.94118781,0.85794292,59.39067298,10709.27252974,8.76408758,237.07694797,8.83913788,27.26771549,7.52553842,113.77288671,365.3517216,16268.75858249,3.51271424,85.51209406,1654.3976204,47720.01480766,147.3633217,175.53267078,0.803677,128.78532122,127.58958021,96.12139138,4592.93755119,491.96775,1020.17560989,1330.91200176,0.34339336,0.92949887,495.08947369,12362.88550946,1708.80546522,228.58567403,160.850579,17.82865717,5.19004131,10.43847019,20.001195,4478.00694998,61.65463942,2017.27981364,3242.31964071,9.10431201,40.96132665,49.03151108,17.4675285,917.424439,23.72885042,3.50082371,4.7707166,72.33720849,17.82865717,465.24077916,39.7644325,10.06453287,136.88348457,1.66412149,0.43584458,1.13353596,4.61937892,3.97534219,57.03101287,201.02906402,4.61517525,7736.58006662,4.12607091,4.94915185,117.66007738,83.36235474,1163.20519201,4.25075986,9.13439631,14.88438843,495.75751877,10.25011789,1.5446603,0.85794292,12605.99288052,653.80968382,24.40899589,,24.51551046,9.91843968,2848.05753384,17.82865717,37.92258822,12.8010494,3.96097567,3.26021201,2.57833315,15.48005059,7.70540005,31.39705548,2606.55609596,30.84142207,4027.99088476,1.13353596,,,50.11268237,,12216.29386698,5.24936638,26067.92977335,128.75778338,2.95070487,655.957,0.05052652,0.00063512,,,,,3.06302919,0.81014521,655.957,0.0006093,119.33174224,0.00117688,,,,,283.67926121,17.82865717,19.50687521,
2022-01-25,4.15159546,116.77344328,121.00695155,543.55201937,2.02286366,601.38253303,118.25996657,1.57872682,2.02351419,1.92056802,1.95583,2.26090971,96.7534108,1.95583,0.42505103,2263.86900266,1.13045486,1.51904886,7.77140807,,6.15471207,1.13045486,84.52314646,13.02729243,2.95180061,2.27468673,1.42479182,2265.90623672,,1.03720718,,0.03277529,904.36923813,7.14829502,4483.33021307,,718.28344722,1.13045486,27.19619327,110.27,24.46797834,201.01143852,7.44169868,65.12670513,158.47355197,17.79612933,16.95682283,56.11286451,1,2.41557037,0.83671326,0.83671326,3.46801128,7.02350371,0.83671326,59.52108778,10168.61400528,8.68172564,235.99369075,8.80098002,27.71781867,7.52973984,115.78001232,358.81259558,16215.31679457,3.59660626,84.52314646,1649.57124403,47534.05218018,145.80013245,175.61785992,0.80149249,128.74402598,128.07039206,95.85638798,4597.08047499,491.96775,1017.37030404,1352.77718744,0.34192958,0.92693565,491.26342514,12798.67925847,1704.16069402,228.92153339,171.45763647,17.22281917,5.1721983,10.52180441,20.32527186,4496.45399454,61.65645202,2005.79201967,3235.53469048,9.06500942,41.13891163,49.37357684,17.47585085,922.80462203,23.2832191,3.43207366,4.73714902,72.13319309,17.22281917,469.23802021,39.95889598,10.09731455,135.30042669,1.69107787,0.43465989,1.13045486,4.34889532,3.96651533,57.90122853,199.55718809,4.58141692,7918.34941928,4.11485567,4.94530438,117.56636711,89.02708078,1164.04784654,4.23920571,9.13119073,16.59618618,497.56319377,10.4661016,1.51904886,0.83671326,12797.61294116,651.08727888,23.91139242,,24.5081413,9.89147998,2839.47238078,17.22281917,37.24922165,12.74347313,3.94924749,3.26162814,2.55261389,15.23004247,7.65668338,31.34937774,2602.29433064,32.38299508,3983.84233614,1.13045486,,,50.33756096,,12211.45920407,5.18666367,25554.84292973,128.69153494,2.94072621,655.95700001,0.04765004,0.00061198,,,,,3.05480276,0.8068762,655.95700001,0.00051622,119.33174224,0.0010992,,,,,282.92468881,17.22281917,19.99942848,
2022-04-09,3.99419282,95.92419085,121.25859884,515.6578054,1.94407613,477.08536046,121.97883105,1.45970501,1.94679514,1.84881334,1.95583,2.1751901,93.7889599,1.95583,0.40893574,2197.6004549,1.08759505,1.48295671,7.47727357,,5.11771792,1.08759505,82.56366857,12.57058951,3.54555982,2.19172568,1.36706767,2175.34223278,,1.01597051,,0.03212366,886.38980491,6.92173704,4086.11444011,,716.97114367,1.08759505,27.18822919,110.27,24.42968863,193.59175282,7.4362696,59.9261288,156.71149056,19.92732121,16.31392575,55.68503821,1,2.30182957,0.83436267,0.83436267,3.35361194,8.05065838,0.83436267,58.83104949,9603.1260436,8.34183541,228.37664049,8.52593684,26.49125743,7.5485988,118.00104972,377.89751015,15620.45398394,3.50729963,82.56366857,1587.45770266,45706.54220253,139.7961495,166.78335558,0.77110489,135.17669966,125.50661283,100.78135931,4391.72469724,491.96775001,978.83554535,1333.28644398,0.33247684,0.89183011,481.90965061,12900.00112144,1639.54953784,342.55993237,165.61072486,15.91708556,5.08215899,10.62195534,20.01267259,4352.67885419,61.83934428,2016.8904697,3288.15578294,8.78171495,39.65385642,47.51214111,17.04086443,883.40018142,21.8001504,3.1880857,4.58962322,69.27916193,15.91708556,452.05028788,38.88702871,9.46409321,132.16379246,1.58592829,0.4181803,1.08759505,4.03750641,3.82954214,56.03988408,204.65598147,4.63518195,7493.46210317,3.95884598,4.93825987,117.71721201,87.28023564,1106.56765643,4.07848144,8.71120653,15.73031508,484.47417312,10.27865128,1.48295671,0.83436267,13124.27422778,630.12352148,22.84914211,,24.52542588,9.51645669,2731.85613499,15.91708556,36.55897646,13.5898281,3.81651511,3.23995507,2.4445861,16.03982933,7.37840807,31.47398132,2523.8421791,32.05687877,3862.48097582,1.08759505,,,45.7974273,,12349.63946935,4.79972068,24911.24646904,120.66913226,2.7801307,655.95700002,0.0438927,0.00055851,,,,,2.93651009,0.79316473,655.95700002,0.00044738,119.33174225,0.00111093,,,,,272.09489766,15.91708556,19.11431571,
2022-11-18,3.79203382,90.84199455,116.79945115,405.85968151,1.84555356,527.83511469,168.1407761,1.54690158,1.84826155,1.75550448,1.95583,2.0650967,105.0588886,1.95583,0.38823818,2120.03239816,1.03254835,1.42083735,7.12704267,,5.55840308,1.03254835,84.17374701,13.35767628,2.607167,2.07943501,1.38453432,2066.58901785,,0.9853367,,0.03932046,972.43091703,7.35166402,5151.27261699,,629.83564532,1.03254835,24.77287939,110.26999999,24.34699437,183.79188666,7.43842796,56.36686159,143.51887612,25.261511,15.48822529,55.08634506,1,2.30307634,0.8685623,0.8685623,2.81554047,14.97023873,0.8685623,63.4290219,9041.02346235,8.05548451,215.49883313,8.07664322,25.56868996,7.51218731,139.15853617,406.55978107,16193.45855795,3.5832442,84.17374701,1507.15457741,43721.87240913,148.92169396,158.70114615,0.73207678,144.92844732,126.10948358,87.19178507,4277.14360885,491.96774998,929.29867831,1383.63336941,0.31781834,0.84669477,476.61287144,17840.65676734,1556.56664127,379.10984823,158.9995385,17.82320073,5.04890411,11.07032274,19.79385934,4458.05875003,61.34684426,2167.33595829,3525.1050352,8.31894251,39.23218563,45.02184934,15.91137416,1057.22742444,20.07323021,2.84968795,4.70200541,65.82347824,17.82320073,457.06714313,37.16938669,10.52468473,134.74112553,1.68465756,0.39725383,1.03254835,3.93238565,3.63570594,59.06961115,229.69253678,4.699792,7332.21696909,3.758476,4.94175332,117.10604064,62.70047377,1089.09983677,3.87205632,8.51935445,14.7247714,586.95182414,10.98250548,1.42083735,0.8685623,18678.82675207,586.53249401,31.50403988,,24.38368134,9.03479808,2594.31040456,17.82320073,36.92472935,10.52954431,3.61760599,3.27927403,2.44393261,19.22742172,7.00266478,32.13975585,2407.62512031,38.14996773,3859.68292439,1.03254835,,,41.43496934,,11577.6886484,10.09342075,25607.84592976,122.58748431,2.87608656,655.95699997,0.04935699,0.00059004,,,,,2.79042285,0.78678995,655.95699997,0.00052995,119.33174224,0.00105252,,,,,258.37889066,17.82320073,17.18101668,657.40314383
2020-07-27,4.31582338,89.92627618,124.74201799,566.6268913,2.10286003,658.73474806,84.68861949,1.64750887,2.10355993,1.99678864,1.95583,2.35034629,99.60895506,1.95583,0.4418651,2262.69655496,1.17517315,1.62087764,8.10719868,,6.09100202,1.17517315,87.87892383,13.54101129,2.81222064,2.36723366,1.57280337,2303.21210921,,1.08176744,,0.03294911,906.58133472,8.22267748,4322.22028803,,684.04211925,1.17517315,31.14208837,110.27000002,26.19824306,209.00122807,7.4433476,68.86907161,150.52255232,18.77019921,17.62759719,41.42345096,1,2.50644084,0.91183763,0.91183763,3.61052888,6.79163445,0.91183763,60.88951473,11314.33119425,9.03889198,244.15772032,9.10908334,29.03990103,7.51514097,129.87040683,345.44600842,17114.46159502,4.01288646,87.87892383,1393.85813182,49540.7621332,158.41534069,170.43789719,0.83319776,123.73758907,126.65293644,90.08629953,4817.21256435,491.96774991,1057.71183322,1406.36135866,0.35965491,0.96364271,487.38998508,10644.45305623,1771.57351754,218.25787794,233.99177699,19.29924105,1.63235649,10.99885816,19.97618013,4531.18871826,61.78740093,1600.48671347,3344.52886545,9.38235584,44.17443417,46.63170913,18.14664714,868.57126317,25.87218423,4.0044523,4.99675451,82.83981204,19.29924105,455.55754585,40.65540659,10.70875812,141.26537003,1.75873203,0.45185407,1.17517315,4.14535154,4.08046414,57.77995452,196.13338172,4.3933634,8148.66344994,4.27763025,4.82924601,117.66500232,84.37282378,1117.79737894,4.4068993,9.69612023,20.82560459,64.97580121,10.27104771,1.62087764,0.91183763,11533.54256599,677.14868029,8.75756558,,24.80464979,10.28276503,602.07959674,19.29924105,37.0015988,12.02419021,4.1157639,3.21699704,2.69902247,8.0721518,7.95894527,34.46583068,2731.663951,32.60956244,4340.66332262,1.17517315,,,49.83908034,,11995.38490047,283753.65876343,27258.9460626,133.79885118,3.08924364,655.95699997,0.04846707,0.00060597,,,,,3.17544817,0.83528824,655.95699997,0.00050792,119.33174224,0.00125457,,,,,293.8747901,19.29924105,21.39063586,
2021-08-03,4.36107942,95.14770085,121.6020564,577.42807853,2.12547513,768.36371201,114.95715446,1.60304406,2.12561801,2.01757125,1.95583,2.37499219,100.78988173,1.95583,0.44649853,2356.97816779,1.1874961,1.60226494,8.20095944,,6.17156813,1.1874961,88.12937359,13.059563,2.97804776,2.39409317,1.48648239,2343.46535974,,1.07287187,,0.03339236,921.24070894,7.67203021,4641.83804672,,736.58026112,1.1874961,28.55373178,110.27,25.46094623,211.11459602,7.43739419,67.81922139,159.82271469,18.64351046,17.81244146,52.89013636,1,2.46884389,0.85238803,0.85238803,3.69053382,7.13413186,0.85238803,60.74529757,11607.19813475,9.20321246,248.15498577,9.23211104,28.19154602,7.49899904,114.169899,355.54206424,17019.97012938,3.81219865,88.12937359,1732.80604592,49905.37285053,146.99998127,183.78285292,0.84193473,129.4923446,129.18117477,100.58505775,4842.2179675,491.96775001,1068.74854968,1360.25558953,0.35664025,0.97374727,505.01265813,11354.33552287,1790.15036632,237.41496839,203.78610482,16.96496622,5.35971112,10.58866026,21.24412623,4514.82952232,61.62236388,1955.74199347,3383.87123652,9.50907437,43.00030156,50.51626455,18.31287476,950.77556407,23.5843187,3.52894155,5.01911685,75.57666394,16.96496622,488.88189965,41.72242848,10.46046832,141.66796804,1.68194687,0.45659225,1.1874961,4.8116778,4.16663501,59.02171306,193.69271643,4.55407374,8209.2168918,4.32248579,4.91798009,117.6948129,86.61226773,1180.86225027,4.45311036,9.51880842,17.80748088,527.17732527,10.20508881,1.60226494,0.85238803,12178.19729016,693.55926634,25.45333221,,24.79665027,10.39059085,1493.70578261,16.96496622,39.28969848,13.55014115,4.14849019,3.26657963,2.67348308,9.98774594,8.05984204,33.05155839,2754.071351,31.93334782,4225.45564522,1.1874961,,,52.01019638,,12638.52204799,4716648.40719742,27243.15618728,132.05293932,3.04940432,655.95700001,0.04628253,0.00065528,,,,,3.20911257,0.83154907,655.95700001,0.0004467,119.33174224,0.00112613,,,,,296.78738234,16.96496622,22.86403687,
2022-02-06,4.20130554,108.72805014,121.37505827,549.31678645,2.04774472,602.80459123,120.64754415,1.61411103,2.0477432,1.94361472,1.95583,2.28798123,98.49067244,1.95583,0.43014047,2291.80352525,1.14399062,1.53957792,7.89088992,,6.09573571,1.14399062,85.47929243,13.24856523,2.95006597,2.31048217,1.45631747,2299.47227831,,1.05840828,,0.03434611,947.77421064,7.27116123,4518.31697109,,737.69340611,1.14399062,27.62274699,110.27,24.3469637,203.36898749,7.44466933,66.08568975,160.87627047,18.01369946,17.15985924,57.41393172,1,2.44835088,0.84547587,0.84547587,3.41026276,7.32743728,0.84547587,60.66749562,10446.82662054,8.81468417,239.40553396,8.91414025,28.2433804,7.52096769,116.46393658,354.50801881,16474.90664579,3.66813441,85.47929243,1670.03523939,48279.94873876,143.00640883,179.58856972,0.81108935,131.88229778,130.37221261,97.01033272,4670.45148361,491.96775001,1029.56184482,1372.37799749,0.34598492,0.93807028,494.39509226,13025.32318609,1724.56585354,231.63938312,175.01927964,17.68967675,5.27306094,10.64676274,20.53904719,4574.06120924,61.57986768,2039.15229565,3283.0599434,9.18156446,41.69076436,49.8599696,17.60618184,927.90696456,23.65019843,3.45401321,4.78753166,73.03489067,17.68967675,476.10050767,40.68816758,10.0580138,136.83097735,1.72784713,0.43986439,1.14399062,4.39920349,4.01400024,58.65881823,199.45249198,4.55995532,8068.414865,4.16412584,4.9441938,117.48343784,86.90781722,1192.53837512,4.28996481,9.27793891,16.55602763,504.44988049,10.4826781,1.53957792,0.84547587,13051.1024272,662.67857802,23.74038682,,24.50642075,10.00991789,2874.21438321,17.68967675,37.67992186,12.92517341,4.01622508,3.27431838,2.5852826,15.51952382,7.77711614,31.84895515,2645.91305243,32.17331946,4004.71475701,1.14399062,,,50.09360296,,12405.83304665,5.16890433,25880.9692862,131.24851297,3.00811175,655.95700001,0.05020179,0.00063209,,,,,3.09149664,0.81480765,655.95700001,0.00049649,119.33174224,0.00111217,,,,,286.32824126,17.68967675,21.01513458,
2022-07-16,3.70368561,88.73716397,117.50701282,415.23741089,1.80267906,435.59205325,129.31500367,1.48733638,1.80520007,1.71439987,1.95583,2.01698332,94.5415808,1.95583,0.37919286,2052.65042244,1.00849166,1.41170223,6.9232816,,5.45610512,1.00849166,80.46566399,12.8888139,3.40723142,2.03241685,1.31588284,2017.12445457,,0.9850202,,0.03840359,1059.47604086,6.81376207,4387.63854533,,688.93171481,1.00849166,25.21228259,110.26999999,24.49973258,179.51139133,7.44450744,55.02367484,149.11543261,19.04281641,15.12737487,52.6660543,1,2.25137882,0.84989367,0.84989367,2.88009878,8.04953855,0.84989367,54.49008593,8747.4783744,7.80269287,211.76540227,7.91673005,24.63756711,7.51411653,117.48017151,400.88991117,15126.50980135,3.49386455,80.46566399,1471.9825876,42382.19474642,139.24937415,152.10303396,0.71502059,139.72135675,119.4052013,81.65696268,4115.04270802,491.96774998,907.64249203,1329.48075822,0.31142307,0.82696719,485.93575495,15133.63325956,1520.30117412,363.36053619,154.41750267,17.22159891,4.9061656,10.50747687,19.46398429,4139.37154367,61.75972546,1870.07993494,3178.71810159,8.15423195,37.5356473,45.88632385,15.80306138,1032.61354831,20.73025251,3.01026874,4.4875173,64.24047135,17.22159891,418.94189685,36.17715027,10.26136967,128.80541163,1.63680945,0.38776504,1.00849166,3.92788892,3.55659966,56.77652189,211.17213473,4.78151462,6948.92313247,3.67090963,4.95613238,117.4019806,56.97873795,1033.12310852,3.78184372,8.19908287,14.37921979,460.36174874,10.58010404,1.41170223,0.84989367,13628.25919412,581.26627048,22.71108614,,24.50554198,8.82430201,2533.8669052,17.22159891,36.89810133,10.41198517,3.52320962,3.22059786,2.37517825,17.52348362,6.86600149,30.21509339,2350.26922929,29.91689652,3796.46354535,1.00849166,,,42.35757391,,11043.30403967,5.71699654,23654.12533055,119.71726428,2.73379997,655.95699997,0.05389177,0.00059066,,,,,2.72292833,0.77024606,655.95699997,0.00054895,119.33174224,0.00118455,,,,,252.34513687,17.22159891,16.63939708,394.69081302
2020-08-04,4.32105416,90.38880674,123.53205843,566.72728684,2.10605524,686.22215376,85.38096865,1.64549383,2.10610945,1.99902556,1.95583,2.35319492,99.66430725,1.95583,0.44240064,2267.4077488,1.17659746,1.6177868,8.11937604,,6.26702178,1.17659746,88.28581798,13.45607044,2.88006369,2.36618473,1.57242014,2322.88319094,,1.0771798,,0.03269727,906.37044157,8.20533404,4467.75157774,,685.17969681,1.17659746,31.17983263,110.26999999,26.16126998,209.17310904,7.44950726,68.93766594,151.35368433,18.81486311,17.64896187,41.53295896,1,2.51183801,0.90098333,0.90098333,3.61100485,6.79204809,0.90098333,61.02331951,11341.99511656,9.05546701,245.5683012,9.1185105,29.05906886,7.46674467,130.52374458,346.35245632,17218.52688461,4.01967943,88.28581798,1400.91817647,49596.71385745,159.99850012,173.03202661,0.8342076,124.5777276,126.92445913,90.41422261,4825.11485961,491.96774988,1058.99673856,1405.7161037,0.36009102,0.96480999,496.26135852,10642.16425851,1773.72066788,218.3191785,234.37981791,20.44545452,1.61324955,10.98876138,19.62304648,4522.4076833,61.51931385,1603.36495319,3349.21910632,9.39206582,44.20986686,46.67731967,18.11660642,865.91921707,26.7690357,4.06319423,4.96652671,83.06857806,20.44545452,446.47047317,40.58926016,10.72703292,141.91945245,1.77993599,0.45240172,1.17659746,4.1722993,4.08541615,57.70477596,196.26295687,4.39649995,8155.49225254,4.28281475,4.8339069,117.58192608,86.53695947,1117.44474704,4.41224047,9.64557533,20.94424125,65.06366558,10.2906967,1.6177868,0.90098333,11639.18563697,678.40298486,8.77399952,,24.58497683,10.29522776,602.96564151,20.44545452,36.54210965,12.10190146,4.12985794,3.21401801,2.67726325,8.15895536,7.94881002,34.58402126,2735.76288237,32.67540126,4341.67501668,1.17659746,,,49.89256138,,12014.62362942,308137.03239394,27235.00802031,134.15113009,3.081673,655.95699984,0.04633159,0.00058978,,,,,3.17977741,0.83614461,655.95699984,0.00055398,119.33174221,0.00125801,,,,,294.58824922,20.44545452,21.48038215,
